config,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,ipc0,ipc1,ipc2,ipc3,ipc4,ipc5,ipc6,ipc7,nrh,workload,ramulator.baseline_ipc,normalized_ipc0,normalized_ipc1,normalized_ipc2,normalized_ipc3,normalized_ipc4,normalized_ipc5,normalized_ipc6,normalized_ipc7,weighted_speedup,baseline_weighted_speedup,normalized_weighted_speedup
REGA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6947366197895448,0.7003519913080155,0.6944581214113356,0.7004388193167914,0.6990793795687285,0.6970073987335376,0.6973762335016475,0.6986998174576857,1000,473.astar,1.452365744036804,0.47834825534961095,0.4822146172088923,0.47815650035996543,0.48227440105406516,0.4813383835573398,0.4799117588633203,0.48016571333010966,0.48107704297381176,3.843486672697115,3.843486672697115,1.0
Graphene,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6942209631460583,0.6948986958613808,0.6924635754464825,0.6964417232330563,0.6951876579831332,0.6909184763456736,0.694455845094568,0.6961225251382374,125,473.astar,1.452365744036804,0.4779932093526892,0.47845984987908907,0.4767831920366024,0.4795222732927581,0.4786588094889111,0.4757193421715441,0.4781549330434841,0.47930249525397584,3.824594104519054,3.843486672697115,0.995084523562351
Graphene,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6947366197895448,0.7003519913080155,0.6944581214113356,0.7004388193167914,0.6990793795687285,0.6970073987335376,0.6973762335016475,0.6986998174576857,250,473.astar,1.452365744036804,0.47834825534961095,0.4822146172088923,0.47815650035996543,0.48227440105406516,0.4813383835573398,0.4799117588633203,0.48016571333010966,0.48107704297381176,3.843486672697115,3.843486672697115,1.0
Graphene,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6947366197895448,0.7003519913080155,0.6944581214113356,0.7004388193167914,0.6990793795687285,0.6970073987335376,0.6973762335016475,0.6986998174576857,500,473.astar,1.452365744036804,0.47834825534961095,0.4822146172088923,0.47815650035996543,0.48227440105406516,0.4813383835573398,0.4799117588633203,0.48016571333010966,0.48107704297381176,3.843486672697115,3.843486672697115,1.0
Graphene,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6947366197895448,0.7003519913080155,0.6944581214113356,0.7004388193167914,0.6990793795687285,0.6970073987335376,0.6973762335016475,0.6986998174576857,1000,473.astar,1.452365744036804,0.47834825534961095,0.4822146172088923,0.47815650035996543,0.48227440105406516,0.4813383835573398,0.4799117588633203,0.48016571333010966,0.48107704297381176,3.843486672697115,3.843486672697115,1.0
Hydra,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.4815701838555984,0.4837053595095583,0.4773462633324959,0.4808170535730977,0.4838986311340031,0.4826256316990368,0.4788766916654347,0.4822335607977601,125,473.astar,1.452365744036804,0.3315763855164261,0.3330465218527633,0.32866808191559743,0.33105783136738137,0.3331795955122312,0.33230309491987486,0.32972183049044673,0.33203314163649117,2.651586483211212,3.843486672697115,0.6898909008966322
Hydra,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.5977385351537325,0.5984880707083492,0.5938369369852785,0.6005942952622936,0.5994649655289661,0.5941841398990871,0.5961022021517525,0.5984879417607075,250,473.astar,1.452365744036804,0.4115619895387628,0.41207806860334695,0.40887561512896037,0.41352827118667845,0.412750691752597,0.4091146753761703,0.41043532223151,0.4120779798187951,3.290422613636821,3.843486672697115,0.8561035574836041
Hydra,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.67821009179872,0.6854024440519008,0.6779957956124723,0.6842051621473182,0.6853700685841603,0.6825366633441692,0.6821109872609771,0.6837040239810553,500,473.astar,1.452365744036804,0.466969215284338,0.4719213785274545,0.46682166554548765,0.47109701186258485,0.47189908698837535,0.46994819737835486,0.4696551058585776,0.4707519622989192,3.7590636237440918,3.843486672697115,0.978034775155398
Hydra,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6947366197895448,0.7003519913080155,0.6944581214113356,0.7004388193167914,0.6990793795687285,0.6970073987335376,0.6973762335016475,0.6986998174576857,1000,473.astar,1.452365744036804,0.47834825534961095,0.4822146172088923,0.47815650035996543,0.48227440105406516,0.4813383835573398,0.4799117588633203,0.48016571333010966,0.48107704297381176,3.843486672697115,3.843486672697115,1.0
PARA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.2576265363906293,0.2552315291469148,0.257614048547285,0.2579823186348698,0.2564743381677138,0.2575094599705252,0.2559599768694088,0.2558270703967126,125,473.astar,1.452365744036804,0.1773840628288055,0.17573502418027773,0.1773754645515495,0.17762903021784046,0.1765907377124247,0.17730345199053368,0.1762365836018524,0.17614507326897524,1.4143994283522594,3.843486672697115,0.367999045866269
PARA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.438895093890194,0.438804161071036,0.4329603276200408,0.4357212052160081,0.4342818175618216,0.4347957508698263,0.4372359663170201,0.4380521537885466,250,473.astar,1.452365744036804,0.30219322900738427,0.30213061886973036,0.2981069537048164,0.3000079057255475,0.29901684155311264,0.29937070097875307,0.3010508669129972,0.30161283794190485,2.4034899546942468,3.843486672697115,0.6253410404068424
PARA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.5529024959323516,0.5540534427983369,0.5537563274136117,0.5494298039471829,0.5527963401875068,0.5523710261157928,0.5483776816600875,0.5523300340745654,500,473.astar,1.452365744036804,0.3806909507487948,0.38148341426613597,0.3812788408754834,0.3782998918854009,0.3806178591427164,0.3803250168793538,0.37757547223324706,0.38029679255542187,3.040568238586554,3.843486672697115,0.7910963397338584
PARA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6224155904250473,0.6213872081676726,0.6204678238044119,0.6198788860796254,0.6195038240236447,0.6181427569542791,0.6214052328683797,0.615739751338181,1000,473.astar,1.452365744036804,0.4285529268234206,0.4278448529366623,0.42721182756613457,0.42680632521439943,0.4265480830618833,0.4256109451026923,0.4278572635162846,0.4239563993204302,3.4143886235419076,3.843486672697115,0.8883570867557885
ABACuS,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6380767610937749,0.6327743446957248,0.6367848498593776,0.6356814184422266,0.6368513904223563,0.632529952823386,0.6368748175672085,0.6339785789796186,125,473.astar,1.452365744036804,0.4393361408540668,0.4356852585471679,0.438446618886407,0.43768687126657946,0.4384924341800077,0.43551698697140107,0.4385085645142217,0.436514412146279,3.500187287366131,3.843486672697115,0.9106802196636529
ABACuS,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.673583198571788,0.6753522184685545,0.6738343050608002,0.6739286159174877,0.6761407691544797,0.6670425940848904,0.6728598300286092,0.6684480003739031,250,473.astar,1.452365744036804,0.4637834521623907,0.4650014786161471,0.4639563469652619,0.46402128298917644,0.4655444208393184,0.45928003798193895,0.46328538991729235,0.46024770490384415,3.70512011437537,3.843486672697115,0.9639997299054902
ABACuS,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6945568854869061,0.6937534082370563,0.6947118120043144,0.6894989557262516,0.69343009105486,0.6926648153675613,0.6882553843732881,0.6928397313987844,500,473.astar,1.452365744036804,0.47822450256669335,0.47767128292959526,0.47833117440059225,0.4747419570843164,0.47744866876816666,0.47692175212169463,0.47388571866223195,0.47704218737152154,3.814267243904812,3.843486672697115,0.9923976765680318
ABACuS,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6950016620269746,0.6999741429551593,0.6925876362302565,0.6981856138742552,0.6980032138301575,0.6959113094996514,0.6962337458314048,0.6991127895162388,1000,473.astar,1.452365744036804,0.47853074535842444,0.4819544566023731,0.47686861183136375,0.4807229974549459,0.48059740922426325,0.4791570665701521,0.4793790742380397,0.48136138736863704,3.838571748648199,3.843486672697115,0.998721232966975
,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.588743267003211,0.5894915491552598,0.5895057813730975,0.5886086139374315,0.5881626975418676,0.589064929699548,0.5881559570686499,0.589161865517889,125,473.astar,1.452365744036804,0.40536846136760146,0.40588367742465953,0.4058934767592253,0.40527574844984476,0.40496872083135765,0.4055899363629033,0.40496407980120025,0.40565667975639,3.2436007807531824,3.843486672697115,0.8439214330557387
,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6248687541290546,0.625173823720681,0.624582232559197,0.6250845602672794,0.6240501274505376,0.6250384261904951,0.6239946763270194,0.6235609849315366,250,473.astar,1.452365744036804,0.4302420080442354,0.43045205815928317,0.4300447288320025,0.4303905974330384,0.42967835754374806,0.43035883265410874,0.4296401776818601,0.42934156736468376,3.44014832771296,3.843486672697115,0.8950592575618019
,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6445410463944706,0.6439216228001984,0.6429963795895949,0.6443737761872013,0.6438765779257939,0.6438013803597322,0.6422055599492227,0.6441863392343948,500,473.astar,1.452365744036804,0.44378700684786837,0.44336051400554166,0.44272345463230706,0.4436718359909708,0.44332949917708714,0.4432777232615711,0.4421789501618462,0.4435427796884685,3.545871763765661,3.843486672697115,0.9225664261969181
,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6503358723020252,0.6512137189422869,0.6509933274453373,0.6510341178921617,0.6507892845657007,0.6495869576969973,0.6489250998612179,0.6505569085910424,1000,473.astar,1.452365744036804,0.44777692876068353,0.4483813540880269,0.44822960753392754,0.44825769305370233,0.44808911752273417,0.4472612772396374,0.44680556707262414,0.4479291192746259,3.5827306645459625,3.843486672697115,0.9321563907054814
REGA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,0.8862546093215976,0.8761952266706537,0.8889710693255198,0.8830483989290531,0.8812743650330073,0.8791629552802509,0.8904440712256952,0.8863077401574019,125,ycsb_aserver,1.9540643248273954,0.4535442349882118,0.44839630688618654,0.4549343939350838,0.4519034443797308,0.45099557565017784,0.4499150535169349,0.45568820837274593,0.45357142489958224,3.618948642628654,6.099909040968331,0.5932791158561543
REGA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.2748645762355248,1.2760010087553575,1.2731677054187345,1.2761599387769926,1.2757955657020428,1.2633862085729346,1.2765495498835224,1.2761592222003515,250,ycsb_aserver,1.9540643248273954,0.6524168933630856,0.6529984671144682,0.6515485131387344,0.6530798001696885,0.6528933308348154,0.6465427941756886,0.6532791851651462,0.653079433458812,5.215838417420438,6.099909040968331,0.8550682284587721
REGA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4573095733580492,1.4574454211466352,1.4573049011204051,1.4573072797103712,1.4573109325600804,1.4573128014670127,1.457321296558938,1.457351624845047,500,ycsb_aserver,1.9540643248273954,0.7457838285271263,0.7458533491600247,0.7457814374913837,0.7457826547440278,0.7457845241040395,0.7457854805244135,0.7457898279206672,0.7458053485387572,5.96636645101044,6.099909040968331,0.9781074456912408
REGA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,1000,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
Graphene,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4922699521118634,1.4921994082175898,1.4923686535008311,1.4923076316970438,1.492379611229142,1.492314223593082,1.477933565112728,1.4923323070663546,125,ycsb_aserver,1.9540643248273954,0.7636749380006603,0.7636388368890555,0.763725448819426,0.7636942206745732,0.7637310564794051,0.7636975941029472,0.7563382363286713,0.7637068483905584,6.102207179685298,6.099909040968331,1.0003767496697953
Graphene,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,250,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
Graphene,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,500,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
Graphene,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,1000,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
Hydra,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4721587689078184,1.47215582145176,1.4721811352824934,1.4722339330252516,1.4722366206963726,1.472234193122028,1.4723226313538524,1.4722505794042156,125,ycsb_aserver,1.9540643248273954,0.7533829619645994,0.7533814535925255,0.7533944080436209,0.7534214274933327,0.7534228029194571,0.7534215605988671,0.7534668192071436,0.7534299463423554,6.027321380161902,6.099909040968331,0.9881002060327597
Hydra,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4918023669771765,1.4919963645419785,1.491937331948179,1.4919862138086666,1.4919367977378897,1.491863881623346,1.4770089670395996,1.4918529314671407,250,ycsb_aserver,1.9540643248273954,0.763435649493754,0.763534928500252,0.7635047183413286,0.7635297338230947,0.7635044449571403,0.7634671298526081,0.7558650696773073,0.7634615260676834,6.100303200713169,6.099909040968331,1.000064617315142
Hydra,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,500,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
Hydra,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,1000,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
PARA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,0.6689849224178186,0.6609909751200618,0.6749668692512228,0.6659320104727132,0.6736814874348297,0.6739192417772351,0.6683867376564676,0.6690091263013767,125,ycsb_aserver,1.9540643248273954,0.34235562970881767,0.33826469616267507,0.345416914210766,0.34079329017561166,0.34475911507894536,0.34488078678615813,0.34204950633623943,0.34236801614013956,2.7408879545993527,6.099909040968331,0.44933259433721817
PARA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.0466634379192934,1.0525184830665777,1.0762811232517535,1.0758908903758848,1.056244602590081,1.073061541152447,1.0573362578408356,1.062395011468979,250,ycsb_aserver,1.9540643248273954,0.5356340754093375,0.5386304174810355,0.5507910407948431,0.5505913376065137,0.540537273604532,0.5491434071635444,0.5410959324147281,0.5436847692118946,4.350108253686429,6.099909040968331,0.7131431345074402
PARA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.3043792446131093,1.2949964651776489,1.3030833819600616,1.3025565276969109,1.302055325580757,1.3088907240118568,1.2972764511165735,1.3062184672330917,500,ycsb_aserver,1.9540643248273954,0.6675211394222278,0.6627194656409467,0.6668579766815835,0.6665883569682216,0.6663318648406157,0.6698299065090769,0.6638862572915368,0.6684623687341875,5.332197336088397,6.099909040968331,0.8741437454683646
PARA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.414523912837942,1.4133142569828183,1.4122607051338614,1.4127583037836098,1.414373142751267,1.4135973933264068,1.4080462181596396,1.414288408707174,1000,ycsb_aserver,1.9540643248273954,0.7238881007475987,0.7232690546702744,0.7227298954237895,0.7229845434634811,0.7238109435707547,0.7234139507926748,0.7205731153625221,0.7237675805949222,5.784437184626017,6.099909040968331,0.9482825310634084
ABACuS,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.479037541759146,1.4789956294495954,1.4790809440654185,1.4790889947732544,1.4790811190798745,1.4790926701255347,1.4791683689429314,1.4790802440080093,125,ycsb_aserver,1.9540643248273954,0.756903200660905,0.7568817518738727,0.7569254119595409,0.7569295319405127,0.7569255015238678,0.7569314128163025,0.7569701519798167,0.7569250537024456,6.055392016457263,6.099909040968331,0.9927020183068171
ABACuS,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.4917064997053282,1.491833435245448,1.491841536353314,1.4918599644758306,1.4918492814507935,1.4919775768899597,1.4754413089218223,1.4919219290383448,250,ycsb_aserver,1.9540643248273954,0.7633865890454206,0.7634515488005869,0.7634556945739696,0.7634651252371685,0.7634596581576557,0.7635253138464353,0.7550628145530213,0.7634968358424576,6.0993035800567155,6.099909040968331,0.9999007426327918
ABACuS,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,500,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
ABACuS,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.491771834094684,1.4916743686786569,1.4918943292440112,1.4918145626760528,1.4918973562683708,1.4917756617636178,1.477016297102419,1.4917702318204973,1000,ycsb_aserver,1.9540643248273954,0.7634200241726709,0.7633701458678531,0.7634827115406202,0.7634418906899733,0.7634842606320811,0.7634219829970991,0.7558688208653958,0.763419204202639,6.099909040968331,6.099909040968331,1.0
,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.2060553239768526,1.2055511265281544,1.2077909886291611,1.2061970957053647,1.2051809983908603,1.2077425670631066,1.2035998129798466,1.2018592714855512,125,ycsb_aserver,1.9540643248273954,0.6172034915398114,0.6169454665391539,0.6180917246600092,0.6172760437719518,0.6167560520287966,0.618066944735705,0.615946874259711,0.6150561453967042,4.9353427429318435,6.099909040968331,0.8090846453258558
,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.2772394624998278,1.271505537384364,1.281497042794998,1.2814948339931729,1.2697014172686554,1.27415537387006,1.2755735027897015,1.2694609554591534,250,ycsb_aserver,1.9540643248273954,0.6536322506234014,0.6506978921979334,0.6558110838588663,0.6558099534959622,0.6497746267287334,0.6520539563008538,0.6527796892778206,0.6496515694647289,5.2202110219483,6.099909040968331,0.8557850595620712
,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.3165789793249112,1.3191427867194772,1.3217319107902863,1.3217249141914709,1.3191917908172353,1.3138888470269303,1.3107789693326612,1.3133796380647496,500,ycsb_aserver,1.9540643248273954,0.6737644009959631,0.6750764393777049,0.6764014336667429,0.6763978531301523,0.6751015174148686,0.672387715354758,0.6707962233783904,0.6721271256926313,5.392052709011211,6.099909040968331,0.883956248002552
,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.3178720409769644,1.3246065603921575,1.3205124079373414,1.320518955762397,1.324606823579591,1.318409987008388,1.3185880293027443,1.3175709422851685,1000,ycsb_aserver,1.9540643248273954,0.6744261303134805,0.677872546754141,0.6757773483500773,0.6757806992249551,0.6778726814413312,0.6747014262822922,0.6747925401172331,0.674272041889691,5.405495414373201,6.099909040968331,0.8861600030539315
REGA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.229028396979851,3.229036738300909,3.2290112974064065,3.2289574974907773,3.2289929468461263,3.229000870926115,3.22896583844554,3.2290183874514664,125,445.gobmk,3.531585725782539,0.9143281935381459,0.9143305554576081,0.9143233516413969,0.9143081177153912,0.9143181555165666,0.9143203992904981,0.9143104795311336,0.9143253592508989,7.314564611941639,7.617788334453524,0.960195307456828
REGA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3338934274291416,3.333878755897798,3.3338707532987653,3.333797842499388,3.3338365203921447,3.333809401315841,3.3338271842668963,3.3338182927676545,250,445.gobmk,3.531585725782539,0.9440216623059342,0.9440175079309642,0.9440152419236648,0.9439945965804569,0.9440055485707978,0.9439978695624401,0.9440029049636554,0.944000387256333,7.5520557190942466,7.617788334453524,0.9913711680512329
REGA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.355384022359205,3.355323677338117,3.355357452269033,3.3553957313460803,3.3553322335896403,3.3553772672116424,3.355314220479308,3.3553700617508886,500,445.gobmk,3.531585725782539,0.9501069159564884,0.9500898287254897,0.950099392398451,0.9501102314605663,0.9500922515044303,0.9501050031762002,0.9500871509315628,0.9501029628857149,7.600793737038904,7.617788334453524,0.9977690903621255
REGA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,1000,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Graphene,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,125,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Graphene,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,250,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Graphene,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,500,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Graphene,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,1000,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Hydra,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,125,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Hydra,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,250,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
Hydra,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.3628854741103558,3.362831191792755,3.362875974578272,3.362894521333665,3.362818526170799,3.3628592374380397,3.362838429333851,3.3628691892310707,500,445.gobmk,3.531585725782539,0.9522310189327764,0.9522156484103494,0.952228329055531,0.9522335807347576,0.9522120620265152,0.9522235897849789,0.9522176977846697,0.9522264077239456,7.617788334453524,7.617788334453524,1.0
